,sessionID,connectionTime,disconnectTime,doneChargingTime,kWhDelivered,spaceID,stationID,userID,payment,provider,pricePolicy,costPerKWh,totalCost,operator
2861,AB02861,2020-07-18 02:26:04,2020-07-18 02:39:33,2020-07-18 02:28:06,18.0,0009-214-0000-0006,0009-214-0000,12546-28329,cash,AMB-(Àrea-metropolitana-de-Barcelona),l,0.91,16.38,AMB-(Àrea-metropolitana-de-Barcelona)
2862,AB02862,2020-11-07 22:58:23,2020-11-07 23:26:15,2020-11-07 23:24:42,38.76,0003-214-0001-0003,0003-214-0001,12535-28329,cash,Alfapower-(UK),l,1.12,43.4112,Alfapower-(UK)
2863,AB02863,2020-02-02 16:43:51,2020-02-02 18:04:51,2020-02-02 17:29:57,39.04,0000-214-0000-0004,0000-214-0000,12516-28329,cash,AAE,l,1.44,56.2176,AAE
2864,AB02864,2020-09-03 05:19:54,2020-09-03 05:56:06,2020-09-03 05:40:58,38.64,0006-214-0000-0004,0006-214-0000,12657-28329,card,Alizé-Liberté,l,1.22,47.1408,Alizé-Liberté
2865,AB02865,2020-09-06 01:15:46,2020-09-06 01:56:06,2020-09-06 01:55:56,13.0,0009-214-0000-0002,0009-214-0000,12679-28329,cash,AMB-(Àrea-metropolitana-de-Barcelona),l,1.38,17.939999999999998,AMB-(Àrea-metropolitana-de-Barcelona)
2866,AB02866,2020-08-24 04:14:38,2020-08-24 04:54:59,2020-08-24 04:48:29,7.68,0004-214-0001-0003,0004-214-0001,12442-28329,card,Alfen,l,1.42,10.9056,Alfen
2867,AB02867,2020-01-14 16:33:53,2020-01-14 17:21:08,2020-01-14 16:42:11,18.08,0007-214-0001-0004,0007-214-0001,12533-28329,cash,Allego-BV,l,1.33,24.0464,Allego-BV
2868,AB02868,2020-03-17 17:10:09,2020-03-17 18:36:16,2020-03-17 18:14:48,32.8,0002-214-0000-0005,0002-214-0000,12518-28329,cash,AGSM-Electrify-Verona,l,1.46,47.888,AGSM-Electrify-Verona
2869,AB02869,2020-01-29 20:17:04,2020-01-29 20:31:53,2020-01-29 20:21:39,3.96,0005-214-0000-0001,0005-214-0000,12564-28329,cash,Alizé,l,0.84,3.3264,Alizé
2870,AB02870,2020-08-12 08:54:03,2020-08-12 09:02:59,2020-08-12 09:00:53,19.48,0006-214-0000-0001,0006-214-0000,12599-28329,cash,Alizé-Liberté,l,0.86,16.7528,Alizé-Liberté
2871,AB02871,2020-05-16 19:48:17,2020-05-16 19:55:31,2020-05-16 19:52:56,35.24,0009-214-0001-0005,0009-214-0001,12385-28329,cash,AMB-(Àrea-metropolitana-de-Barcelona),l,1.21,42.6404,AMB-(Àrea-metropolitana-de-Barcelona)
2872,AB02872,2020-07-24 13:19:39,2020-07-24 13:44:55,2020-07-24 13:39:09,3.12,0006-214-0000-0000,0006-214-0000,12624-28329,card,Alizé-Liberté,l,1.26,3.9312,Alizé-Liberté
2873,AB02873,2020-12-15 09:59:13,2020-12-15 10:24:40,2020-12-15 10:18:21,13.96,0001-214-0000-0003,0001-214-0000,12492-28329,card,AeroVironment,l,0.97,13.5412,AeroVironment
2874,AB02874,2020-06-15 14:30:42,2020-06-15 14:48:44,2020-06-15 14:41:08,31.04,0007-214-0001-0005,0007-214-0001,12667-28329,cash,Allego-BV,l,1.03,31.9712,Allego-BV
2875,AB02875,2020-02-05 08:46:28,2020-02-05 08:55:41,2020-02-05 08:49:18,23.6,0003-214-0001-0005,0003-214-0001,12368-28329,cash,Alfapower-(UK),l,1.13,26.668,Alfapower-(UK)
2876,AB02876,2020-07-04 12:05:09,2020-07-04 12:34:15,2020-07-04 12:21:28,14.52,0009-214-0000-0002,0009-214-0000,12624-28329,cash,AMB-(Àrea-metropolitana-de-Barcelona),l,0.86,12.4872,AMB-(Àrea-metropolitana-de-Barcelona)
2877,AB02877,2020-07-07 21:13:32,2020-07-07 21:54:42,2020-07-07 21:33:28,30.32,0005-214-0000-0000,0005-214-0000,12492-28329,card,Alizé,l,1.04,31.5328,Alizé
2878,AB02878,2020-08-16 17:24:57,2020-08-16 18:09:04,2020-08-16 18:08:56,2.04,0001-214-0000-0001,0001-214-0000,12367-28329,card,AeroVironment,l,0.93,1.8972000000000002,AeroVironment
2879,AB02879,2020-08-04 08:37:21,2020-08-04 09:11:35,2020-08-04 09:04:54,16.4,0009-214-0000-0003,0009-214-0000,12542-28329,card,AMB-(Àrea-metropolitana-de-Barcelona),l,0.89,14.595999999999998,AMB-(Àrea-metropolitana-de-Barcelona)
2880,AB02880,2020-08-01 08:58:58,2020-08-01 09:39:49,2020-08-01 09:29:32,3.6,0004-214-0001-0003,0004-214-0001,12436-28329,cash,Alfen,l,1.01,3.636,Alfen
2881,AB02881,2020-06-27 03:42:26,2020-06-27 03:50:40,2020-06-27 03:49:30,23.48,0009-214-0000-0006,0009-214-0000,12369-28329,card,AMB-(Àrea-metropolitana-de-Barcelona),l,0.85,19.958,AMB-(Àrea-metropolitana-de-Barcelona)
2882,AB02882,2020-01-26 00:11:20,2020-01-26 00:57:36,2020-01-26 00:32:01,20.28,0004-214-0001-0000,0004-214-0001,12585-28329,card,Alfen,l,0.88,17.846400000000003,Alfen
2883,AB02883,2020-07-20 20:28:08,2020-07-20 21:13:42,2020-07-20 20:53:21,18.16,0007-214-0000-0002,0007-214-0000,12544-28329,card,Allego-BV,l,1.21,21.9736,Allego-BV
2884,AB02884,2020-11-02 09:45:22,2020-11-02 10:36:00,2020-11-02 10:23:19,26.48,0005-214-0000-0001,0005-214-0000,12570-28329,cash,Alizé,l,1.35,35.748000000000005,Alizé
2885,AB02885,2020-01-10 10:55:57,2020-01-10 11:15:13,2020-01-10 11:11:22,33.72,0003-214-0002-0004,0003-214-0002,12570-28329,card,Alfapower-(UK),l,1.2,40.464,Alfapower-(UK)
2886,AB02886,2021-02-23 07:26:13,2021-02-23 08:56:59,2021-02-23 08:35:17,26.2,0001-214-0001-0001,0001-214-0001,12352-28329,cash,AeroVironment,l,1.18,30.915999999999997,AeroVironment
2887,AB02887,2020-06-08 20:04:11,2020-06-08 20:21:58,2020-06-08 20:21:06,22.2,0005-214-0000-0001,0005-214-0000,12552-28329,card,Alizé,l,1.05,23.31,Alizé
2888,AB02888,2021-01-31 08:46:59,2021-01-31 08:54:47,2021-01-31 08:51:08,13.72,0002-214-0001-0003,0002-214-0001,12688-28329,cash,AGSM-Electrify-Verona,l,1.5,20.580000000000002,AGSM-Electrify-Verona
2889,AB02889,2020-09-06 01:02:51,2020-09-06 01:56:33,2020-09-06 01:09:37,10.36,0006-214-0000-0004,0006-214-0000,12664-28329,cash,Alizé-Liberté,l,1.12,11.603200000000001,Alizé-Liberté
2890,AB02890,2021-01-16 08:09:28,2021-01-16 08:28:27,2021-01-16 08:20:05,14.8,0005-214-0000-0004,0005-214-0000,12480-28329,cash,Alizé,l,1.01,14.948,Alizé
2891,AB02891,2020-07-17 15:51:13,2020-07-17 16:02:08,2020-07-17 15:57:19,34.56,0004-214-0001-0001,0004-214-0001,12550-28329,card,Alfen,l,1.11,38.3616,Alfen
2892,AB02892,2020-10-16 15:24:45,2020-10-16 16:14:03,2020-10-16 16:12:51,30.24,0001-214-0001-0008,0001-214-0001,12538-28329,cash,AeroVironment,l,1.36,41.126400000000004,AeroVironment
2893,AB02893,2021-01-17 04:12:23,2021-01-17 05:06:42,2021-01-17 04:41:18,7.16,0002-214-0000-0000,0002-214-0000,12558-28329,cash,AGSM-Electrify-Verona,l,1.2,8.592,AGSM-Electrify-Verona
2894,AB02894,2020-04-03 07:51:58,2020-04-03 08:25:47,2020-04-03 07:53:18,38.24,0009-214-0000-0002,0009-214-0000,12464-28329,card,AMB-(Àrea-metropolitana-de-Barcelona),l,1.36,52.006400000000006,AMB-(Àrea-metropolitana-de-Barcelona)
2895,AB02895,2020-11-24 06:58:06,2020-11-24 07:36:27,2020-11-24 07:30:41,4.24,0002-214-0000-0000,0002-214-0000,12676-28329,card,AGSM-Electrify-Verona,l,0.83,3.5192,AGSM-Electrify-Verona
2896,AB02896,2020-07-17 21:37:05,2020-07-17 21:50:45,2020-07-17 21:49:25,25.2,0008-214-0001-0006,0008-214-0001,12580-28329,cash,AlterBase---Sorégies-(FR),l,1.03,25.956,AlterBase---Sorégies-(FR)
2897,AB02897,2020-01-08 18:14:12,2020-01-08 18:43:34,2020-01-08 18:43:15,21.4,0005-214-0000-0001,0005-214-0000,12447-28329,cash,Alizé,l,0.99,21.186,Alizé
2898,AB02898,2021-01-08 15:49:17,2021-01-08 16:13:23,2021-01-08 16:12:56,27.0,0003-214-0002-0000,0003-214-0002,12629-28329,card,Alfapower-(UK),l,0.92,24.84,Alfapower-(UK)
2899,AB02899,2020-12-05 19:49:14,2020-12-05 20:26:44,2020-12-05 20:19:38,4.28,0004-214-0000-0002,0004-214-0000,12398-28329,cash,Alfen,l,1.4,5.992,Alfen
2900,AB02900,2020-05-21 18:56:23,2020-05-21 19:58:53,2020-05-21 19:42:07,15.2,0002-214-0000-0005,0002-214-0000,12549-28329,card,AGSM-Electrify-Verona,l,1.13,17.176,AGSM-Electrify-Verona
2901,AB02901,2020-08-29 03:39:43,2020-08-29 04:03:02,2020-08-29 03:50:39,23.96,0005-214-0000-0002,0005-214-0000,12673-28329,cash,Alizé,l,0.99,23.7204,Alizé
2902,AB02902,2021-01-28 13:18:18,2021-01-28 13:52:16,2021-01-28 13:42:20,14.68,0007-214-0001-0000,0007-214-0001,12380-28329,cash,Allego-BV,l,0.71,10.422799999999999,Allego-BV
2903,AB02903,2020-03-22 00:28:25,2020-03-22 00:59:00,2020-03-22 00:31:26,12.76,0002-214-0001-0003,0002-214-0001,12513-28329,card,AGSM-Electrify-Verona,l,1.36,17.3536,AGSM-Electrify-Verona
2904,AB02904,2021-02-26 05:04:18,2021-02-26 05:29:52,2021-02-26 05:18:08,25.24,0007-214-0000-0006,0007-214-0000,12587-28329,card,Allego-BV,l,1.37,34.5788,Allego-BV
2905,AB02905,2020-02-04 17:42:37,2020-02-04 17:48:23,2020-02-04 17:47:13,15.48,0001-214-0000-0002,0001-214-0000,12684-28329,cash,AeroVironment,l,1.49,23.0652,AeroVironment
2906,AB02906,2020-08-08 04:55:53,2020-08-08 05:59:05,2020-08-08 05:29:34,7.44,0006-214-0000-0002,0006-214-0000,12375-28329,card,Alizé-Liberté,l,1.24,9.2256,Alizé-Liberté
2907,AB02907,2020-05-25 23:57:40,2020-05-26 01:17:40,2020-05-26 00:51:34,10.6,0008-214-0000-0002,0008-214-0000,12363-28329,cash,AlterBase---Sorégies-(FR),l,1.16,12.296,AlterBase---Sorégies-(FR)
2908,AB02908,2021-02-14 09:31:59,2021-02-14 10:05:11,2021-02-14 10:02:30,22.76,0002-214-0002-0006,0002-214-0002,12501-28329,card,AGSM-Electrify-Verona,l,0.89,20.256400000000003,AGSM-Electrify-Verona
2909,AB02909,2020-02-20 15:29:31,2020-02-20 15:39:24,2020-02-20 15:36:24,8.52,0008-214-0001-0005,0008-214-0001,12630-28329,card,AlterBase---Sorégies-(FR),l,1.01,8.6052,AlterBase---Sorégies-(FR)
2910,AB02910,2020-04-25 16:41:37,2020-04-25 16:54:19,2020-04-25 16:54:00,20.4,0008-214-0001-0009,0008-214-0001,12484-28329,cash,AlterBase---Sorégies-(FR),l,0.92,18.768,AlterBase---Sorégies-(FR)
2911,AB02911,2020-09-03 23:25:20,2020-09-03 23:30:35,2020-09-03 23:28:20,18.84,0003-214-0002-0002,0003-214-0002,12417-28329,cash,Alfapower-(UK),l,0.9,16.956,Alfapower-(UK)
2912,AB02912,2021-02-07 08:55:43,2021-02-07 09:35:53,2021-02-07 09:08:51,36.76,0006-214-0000-0001,0006-214-0000,12525-28329,cash,Alizé-Liberté,l,0.78,28.6728,Alizé-Liberté
2913,AB02913,2020-04-18 18:52:57,2020-04-18 19:02:41,2020-04-18 19:00:06,19.28,0005-214-0000-0004,0005-214-0000,12490-28329,cash,Alizé,l,0.83,16.0024,Alizé
2914,AB02914,2020-07-11 08:19:15,2020-07-11 08:42:57,2020-07-11 08:31:48,17.52,0009-214-0001-0006,0009-214-0001,12479-28329,cash,AMB-(Àrea-metropolitana-de-Barcelona),l,1.08,18.9216,AMB-(Àrea-metropolitana-de-Barcelona)
2915,AB02915,2020-09-08 07:52:45,2020-09-08 08:44:13,2020-09-08 08:37:29,36.48,0005-214-0000-0000,0005-214-0000,12544-28329,card,Alizé,l,0.89,32.4672,Alizé
2916,AB02916,2020-06-25 20:26:38,2020-06-25 20:38:00,2020-06-25 20:34:01,15.04,0005-214-0000-0004,0005-214-0000,12622-28329,card,Alizé,l,0.82,12.332799999999999,Alizé
2917,AB02917,2020-06-11 16:37:55,2020-06-11 16:50:00,2020-06-11 16:45:10,14.48,0006-214-0000-0001,0006-214-0000,12536-28329,card,Alizé-Liberté,l,0.76,11.004800000000001,Alizé-Liberté
2918,AB02918,2020-09-07 22:11:23,2020-09-07 22:28:41,2020-09-07 22:13:06,15.12,0006-214-0000-0004,0006-214-0000,12479-28329,card,Alizé-Liberté,l,1.39,21.016799999999996,Alizé-Liberté
2919,AB02919,2020-05-01 14:29:57,2020-05-01 15:38:13,2020-05-01 15:31:53,10.32,0008-214-0000-0000,0008-214-0000,12619-28329,cash,AlterBase---Sorégies-(FR),l,1.37,14.1384,AlterBase---Sorégies-(FR)
2920,AB02920,2021-01-01 18:22:54,2021-01-01 18:49:14,2021-01-01 18:36:27,3.64,0003-214-0000-0007,0003-214-0000,12466-28329,card,Alfapower-(UK),l,0.8,2.9120000000000004,Alfapower-(UK)
2921,AB02921,2020-08-14 16:46:24,2020-08-14 17:30:04,2020-08-14 17:13:28,31.0,0003-214-0002-0004,0003-214-0002,12563-28329,card,Alfapower-(UK),l,1.48,45.88,Alfapower-(UK)
2922,AB02922,2021-02-12 09:18:38,2021-02-12 09:50:17,2021-02-12 09:33:59,38.32,0002-214-0002-0007,0002-214-0002,12515-28329,card,AGSM-Electrify-Verona,l,0.95,36.403999999999996,AGSM-Electrify-Verona
2923,AB02923,2021-01-27 07:49:53,2021-01-27 08:02:00,2021-01-27 07:57:25,29.24,0007-214-0001-0005,0007-214-0001,12604-28329,cash,Allego-BV,l,1.25,36.55,Allego-BV
2924,AB02924,2020-09-28 05:00:29,2020-09-28 05:34:21,2020-09-28 05:12:31,5.32,0005-214-0000-0006,0005-214-0000,12347-28329,card,Alizé,l,1.2,6.384,Alizé
2925,AB02925,2020-10-17 20:07:41,2020-10-17 20:27:14,2020-10-17 20:17:52,28.72,0005-214-0000-0004,0005-214-0000,12363-28329,card,Alizé,l,1.14,32.74079999999999,Alizé
2926,AB02926,2020-06-29 20:19:52,2020-06-29 20:53:15,2020-06-29 20:25:25,1.44,0003-214-0000-0002,0003-214-0000,12657-28329,cash,Alfapower-(UK),l,0.88,1.2671999999999999,Alfapower-(UK)
2927,AB02927,2021-01-15 02:24:35,2021-01-15 02:35:29,2021-01-15 02:34:33,31.04,0001-214-0000-0003,0001-214-0000,12441-28329,card,AeroVironment,l,0.8,24.832,AeroVironment
2928,AB02928,2020-12-29 17:11:47,2020-12-29 18:01:54,2020-12-29 17:17:55,31.8,0000-214-0000-0002,0000-214-0000,12684-28329,card,AAE,l,1.07,34.026,AAE
2929,AB02929,2020-10-22 10:25:59,2020-10-22 10:42:49,2020-10-22 10:38:52,3.12,0008-214-0001-0005,0008-214-0001,12424-28329,card,AlterBase---Sorégies-(FR),l,0.7,2.1839999999999997,AlterBase---Sorégies-(FR)
2930,AB02930,2020-07-05 19:36:06,2020-07-05 20:23:06,2020-07-05 20:18:38,27.44,0008-214-0000-0001,0008-214-0000,12551-28329,cash,AlterBase---Sorégies-(FR),l,0.76,20.854400000000002,AlterBase---Sorégies-(FR)
2931,AB02931,2020-05-25 17:28:53,2020-05-25 18:02:45,2020-05-25 17:36:59,8.8,0003-214-0001-0006,0003-214-0001,12492-28329,cash,Alfapower-(UK),l,1.42,12.496,Alfapower-(UK)
2932,AB02932,2020-03-06 06:41:43,2020-03-06 07:01:16,2020-03-06 07:01:08,23.16,0000-214-0000-0004,0000-214-0000,12535-28329,card,AAE,l,0.94,21.7704,AAE
2933,AB02933,2020-10-02 22:08:08,2020-10-02 22:41:05,2020-10-02 22:33:20,36.56,0004-214-0000-0001,0004-214-0000,12428-28329,cash,Alfen,l,0.84,30.7104,Alfen
2934,AB02934,2020-08-18 20:53:36,2020-08-18 21:10:22,2020-08-18 21:04:51,4.48,0002-214-0001-0004,0002-214-0001,12583-28329,card,AGSM-Electrify-Verona,l,0.77,3.4496,AGSM-Electrify-Verona
2935,AB02935,2020-04-27 20:02:36,2020-04-27 21:34:10,2020-04-27 21:12:41,11.36,0004-214-0001-0001,0004-214-0001,12480-28329,cash,Alfen,l,1.25,14.2,Alfen
2936,AB02936,2020-01-12 13:50:11,2020-01-12 14:39:59,2020-01-12 14:36:05,8.68,0000-214-0000-0004,0000-214-0000,12644-28329,cash,AAE,l,0.9,7.812,AAE
2937,AB02937,2021-02-05 21:21:59,2021-02-05 21:51:44,2021-02-05 21:30:43,28.04,0000-214-0000-0004,0000-214-0000,12404-28329,card,AAE,l,0.87,24.3948,AAE
2938,AB02938,2020-10-25 16:24:07,2020-10-25 16:37:08,2020-10-25 16:28:55,29.84,0004-214-0000-0001,0004-214-0000,12665-28329,cash,Alfen,l,1.13,33.719199999999994,Alfen
2939,AB02939,2020-04-30 08:04:58,2020-04-30 08:12:49,2020-04-30 08:12:38,9.24,0007-214-0000-0007,0007-214-0000,12579-28329,card,Allego-BV,l,0.98,9.0552,Allego-BV
2940,AB02940,2021-02-07 18:30:26,2021-02-07 19:38:47,2021-02-07 19:16:30,30.24,0000-214-0000-0005,0000-214-0000,12515-28329,card,AAE,l,0.89,26.9136,AAE
2941,AB02941,2020-08-05 21:59:59,2020-08-05 22:51:20,2020-08-05 22:33:16,28.88,0002-214-0002-0006,0002-214-0002,12519-28329,card,AGSM-Electrify-Verona,l,1.24,35.8112,AGSM-Electrify-Verona
2942,AB02942,2020-07-03 05:14:55,2020-07-03 06:08:11,2020-07-03 06:07:57,32.92,0001-214-0000-0002,0001-214-0000,12389-28329,cash,AeroVironment,l,1.14,37.5288,AeroVironment
2943,AB02943,2020-12-04 09:29:04,2020-12-04 09:44:08,2020-12-04 09:43:08,39.08,0000-214-0000-0005,0000-214-0000,12413-28329,card,AAE,l,1.26,49.2408,AAE
2944,AB02944,2020-03-14 20:30:23,2020-03-14 21:37:57,2020-03-14 21:08:22,12.32,0000-214-0000-0007,0000-214-0000,12384-28329,card,AAE,l,0.77,9.4864,AAE
2945,AB02945,2020-11-05 19:20:38,2020-11-05 19:39:42,2020-11-05 19:29:59,21.92,0006-214-0000-0004,0006-214-0000,12577-28329,cash,Alizé-Liberté,l,1.11,24.331200000000003,Alizé-Liberté
2946,AB02946,2020-07-19 19:38:24,2020-07-19 19:46:48,2020-07-19 19:46:00,6.92,0006-214-0000-0001,0006-214-0000,12426-28329,card,Alizé-Liberté,l,1.5,10.379999999999999,Alizé-Liberté
2947,AB02947,2020-04-02 12:37:05,2020-04-02 12:56:13,2020-04-02 12:37:27,1.6,0007-214-0000-0007,0007-214-0000,12499-28329,card,Allego-BV,l,1.09,1.7440000000000002,Allego-BV
2948,AB02948,2021-01-22 09:01:49,2021-01-22 09:16:22,2021-01-22 09:08:26,28.88,0004-214-0001-0002,0004-214-0001,12612-28329,card,Alfen,l,1.1,31.768,Alfen
2949,AB02949,2020-09-09 16:29:11,2020-09-09 17:43:20,2020-09-09 17:31:15,39.96,0001-214-0000-0006,0001-214-0000,12597-28329,cash,AeroVironment,l,1.02,40.7592,AeroVironment
2950,AB02950,2020-11-15 15:51:39,2020-11-15 16:18:25,2020-11-15 16:17:13,24.28,0002-214-0002-0001,0002-214-0002,12540-28329,card,AGSM-Electrify-Verona,l,0.82,19.9096,AGSM-Electrify-Verona
2951,AB02951,2020-05-28 04:10:49,2020-05-28 05:04:56,2020-05-28 04:53:15,34.44,0007-214-0001-0005,0007-214-0001,12406-28329,cash,Allego-BV,l,1.2,41.327999999999996,Allego-BV
2952,AB02952,2020-05-30 08:26:17,2020-05-30 08:47:07,2020-05-30 08:46:22,8.6,0004-214-0001-0002,0004-214-0001,12437-28329,cash,Alfen,l,1.0,8.6,Alfen
2953,AB02953,2020-04-03 08:02:34,2020-04-03 08:40:23,2020-04-03 08:38:06,31.52,0008-214-0000-0000,0008-214-0000,12456-28329,cash,AlterBase---Sorégies-(FR),l,0.79,24.9008,AlterBase---Sorégies-(FR)
2954,AB02954,2020-09-11 19:33:28,2020-09-11 19:44:48,2020-09-11 19:40:20,6.76,0005-214-0000-0005,0005-214-0000,12654-28329,card,Alizé,l,1.42,9.5992,Alizé
2955,AB02955,2021-01-03 23:37:09,2021-01-04 00:01:55,2021-01-03 23:44:02,19.28,0009-214-0000-0003,0009-214-0000,12567-28329,cash,AMB-(Àrea-metropolitana-de-Barcelona),l,1.1,21.208000000000002,AMB-(Àrea-metropolitana-de-Barcelona)
2956,AB02956,2020-09-01 02:20:49,2020-09-01 03:00:00,2020-09-01 02:48:02,36.72,0005-214-0000-0006,0005-214-0000,12514-28329,cash,Alizé,l,1.06,38.9232,Alizé
2957,AB02957,2020-05-29 00:46:22,2020-05-29 01:09:04,2020-05-29 01:00:35,27.92,0008-214-0000-0004,0008-214-0000,12449-28329,card,AlterBase---Sorégies-(FR),l,1.47,41.0424,AlterBase---Sorégies-(FR)
2958,AB02958,2020-12-25 01:27:02,2020-12-25 02:50:52,2020-12-25 02:39:55,24.96,0003-214-0001-0005,0003-214-0001,12432-28329,cash,Alfapower-(UK),l,0.84,20.9664,Alfapower-(UK)
2959,AB02959,2020-04-10 08:36:22,2020-04-10 09:20:20,2020-04-10 09:15:29,1.96,0001-214-0001-0000,0001-214-0001,12538-28329,card,AeroVironment,l,0.88,1.7247999999999999,AeroVironment
2960,AB02960,2020-02-04 01:58:09,2020-02-04 02:39:02,2020-02-04 02:22:16,14.72,0007-214-0001-0007,0007-214-0001,12529-28329,cash,Allego-BV,l,1.46,21.4912,Allego-BV
2961,AB02961,2021-03-04 23:24:19,2021-03-04 23:33:41,2021-03-04 23:24:52,38.6,0000-214-0000-0004,0000-214-0000,12679-28329,cash,AAE,l,1.48,57.128,AAE
2962,AB02962,2020-07-20 00:21:13,2020-07-20 01:16:35,2020-07-20 00:44:49,16.48,0006-214-0000-0003,0006-214-0000,12423-28329,cash,Alizé-Liberté,l,1.13,18.6224,Alizé-Liberté
2963,AB02963,2020-01-19 10:11:33,2020-01-19 11:08:18,2020-01-19 10:54:00,29.96,0006-214-0000-0002,0006-214-0000,12577-28329,cash,Alizé-Liberté,l,1.34,40.14640000000001,Alizé-Liberté
2964,AB02964,2020-01-14 16:00:10,2020-01-14 16:15:09,2020-01-14 16:11:29,11.24,0008-214-0000-0001,0008-214-0000,12443-28329,card,AlterBase---Sorégies-(FR),l,0.77,8.6548,AlterBase---Sorégies-(FR)
2965,AB02965,2020-05-09 00:21:19,2020-05-09 00:25:45,2020-05-09 00:22:32,19.44,0001-214-0001-0002,0001-214-0001,12384-28329,card,AeroVironment,l,1.15,22.355999999999998,AeroVironment
2966,AB02966,2021-01-01 01:39:58,2021-01-01 02:47:28,2021-01-01 02:23:16,8.48,0001-214-0000-0004,0001-214-0000,12427-28329,card,AeroVironment,l,1.26,10.684800000000001,AeroVironment
2967,AB02967,2020-04-12 23:17:04,2020-04-12 23:33:54,2020-04-12 23:31:24,24.08,0004-214-0001-0004,0004-214-0001,12546-28329,card,Alfen,l,0.94,22.635199999999998,Alfen
2968,AB02968,2021-02-19 22:34:19,2021-02-19 22:57:52,2021-02-19 22:44:54,15.6,0009-214-0000-0005,0009-214-0000,12681-28329,cash,AMB-(Àrea-metropolitana-de-Barcelona),l,1.44,22.464,AMB-(Àrea-metropolitana-de-Barcelona)
2969,AB02969,2020-03-16 12:18:32,2020-03-16 12:38:04,2020-03-16 12:36:13,20.28,0004-214-0001-0007,0004-214-0001,12405-28329,cash,Alfen,l,1.5,30.42,Alfen
2970,AB02970,2020-07-19 15:02:44,2020-07-19 15:36:52,2020-07-19 15:36:09,25.64,0005-214-0000-0006,0005-214-0000,12625-28329,card,Alizé,l,1.47,37.6908,Alizé
2971,AB02971,2020-08-21 06:16:26,2020-08-21 06:39:02,2020-08-21 06:30:54,3.64,0002-214-0002-0002,0002-214-0002,12395-28329,cash,AGSM-Electrify-Verona,l,0.94,3.4215999999999998,AGSM-Electrify-Verona
2972,AB02972,2020-10-27 02:34:43,2020-10-27 03:40:14,2020-10-27 03:07:08,39.88,0001-214-0000-0002,0001-214-0000,12495-28329,card,AeroVironment,l,0.95,37.886,AeroVironment
2973,AB02973,2020-02-19 23:16:25,2020-02-19 23:20:58,2020-02-19 23:17:04,36.2,0004-214-0001-0000,0004-214-0001,12634-28329,card,Alfen,l,1.17,42.354,Alfen
2974,AB02974,2020-01-21 10:54:06,2020-01-21 11:52:00,2020-01-21 11:11:06,26.6,0009-214-0000-0003,0009-214-0000,12664-28329,card,AMB-(Àrea-metropolitana-de-Barcelona),l,1.09,28.994000000000003,AMB-(Àrea-metropolitana-de-Barcelona)
2975,AB02975,2020-03-20 20:34:40,2020-03-20 20:55:17,2020-03-20 20:38:19,3.56,0004-214-0001-0003,0004-214-0001,12591-28329,cash,Alfen,l,0.92,3.2752000000000003,Alfen
2976,AB02976,2020-01-30 16:09:52,2020-01-30 16:54:09,2020-01-30 16:53:15,5.04,0005-214-0000-0006,0005-214-0000,12568-28329,card,Alizé,l,1.32,6.6528,Alizé
2977,AB02977,2021-03-08 19:29:36,2021-03-08 19:38:14,2021-03-08 19:35:46,6.08,0002-214-0002-0007,0002-214-0002,12677-28329,cash,AGSM-Electrify-Verona,l,0.89,5.4112,AGSM-Electrify-Verona
2978,AB02978,2020-02-16 00:41:02,2020-02-16 01:26:29,2020-02-16 01:12:44,1.96,0008-214-0001-0006,0008-214-0001,12418-28329,cash,AlterBase---Sorégies-(FR),l,0.73,1.4307999999999998,AlterBase---Sorégies-(FR)
2979,AB02979,2020-03-09 23:58:38,2020-03-10 00:22:37,2020-03-10 00:13:27,23.84,0000-214-0000-0002,0000-214-0000,12399-28329,card,AAE,l,1.36,32.4224,AAE
2980,AB02980,2020-08-13 02:45:00,2020-08-13 03:28:29,2020-08-13 03:18:00,39.64,0005-214-0000-0005,0005-214-0000,12622-28329,cash,Alizé,l,1.4,55.495999999999995,Alizé
2981,AB02981,2020-08-09 02:20:21,2020-08-09 02:53:26,2020-08-09 02:43:50,19.28,0006-214-0000-0001,0006-214-0000,12452-28329,card,Alizé-Liberté,l,1.44,27.7632,Alizé-Liberté
2982,AB02982,2020-01-06 15:17:26,2020-01-06 15:59:15,2020-01-06 15:29:14,14.92,0005-214-0000-0002,0005-214-0000,12421-28329,card,Alizé,l,1.3,19.396,Alizé
2983,AB02983,2020-12-07 00:02:26,2020-12-07 00:20:13,2020-12-07 00:17:44,28.2,0002-214-0001-0000,0002-214-0001,12506-28329,cash,AGSM-Electrify-Verona,l,1.18,33.275999999999996,AGSM-Electrify-Verona
2984,AB02984,2020-03-24 23:41:42,2020-03-25 00:14:59,2020-03-25 00:09:57,38.32,0004-214-0001-0000,0004-214-0001,12390-28329,cash,Alfen,l,1.14,43.684799999999996,Alfen
2985,AB02985,2020-07-04 06:38:54,2020-07-04 06:55:31,2020-07-04 06:42:52,3.64,0008-214-0000-0000,0008-214-0000,12407-28329,cash,AlterBase---Sorégies-(FR),l,1.42,5.1688,AlterBase---Sorégies-(FR)
2986,AB02986,2020-11-05 18:12:09,2020-11-05 18:32:49,2020-11-05 18:30:29,8.36,0003-214-0001-0002,0003-214-0001,12388-28329,cash,Alfapower-(UK),l,1.15,9.613999999999999,Alfapower-(UK)
